id,formattedAddress,addressLine1,city,state,stateFips,zipCode,county,countyFips,latitude,longitude,propertyType,lotSize,status,price,listingType,listedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,history,bedrooms,bathrooms,squareFootage,yearBuilt,has_hoa
"1803-Fleming-Rd,-Greensboro,-NC-27410","1803 Fleming Rd, Greensboro, NC 27410",1803 Fleming Rd,Greensboro,NC,37,27410,Guilford,81,36.114317,-79.893116,Single Family,95396.0,Active,639000,Standard,2025-09-15T00:00:00.000Z,2025-09-16T00:00:00.000Z,2026-04-26T10:19:51.675Z,224,TriadMLS,1195609.0,"{'2025-09-15': {'event': 'Sale Listing', 'price': 639000, 'listingType': 'Standard', 'listedDate': '2025-09-15T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 224}}",6.0,5.0,3837.0,1997.0,0
"6313-Bonnybrook-Ct,-Greensboro,-NC-27410","6313 Bonnybrook Ct, Greensboro, NC 27410",6313 Bonnybrook Ct,Greensboro,NC,37,27410,Guilford,81,36.142676,-79.931424,Single Family,14375.0,Active,370000,Standard,2025-09-11T00:00:00.000Z,2022-03-20T10:06:35.282Z,2026-04-26T10:19:51.672Z,228,TriadMLS,1194375.0,"{'2025-09-11': {'event': 'Sale Listing', 'price': 370000, 'listingType': 'Standard', 'listedDate': '2025-09-11T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 228}}",4.0,2.5,2388.0,1992.0,1
"815-Milton-St,-Greensboro,-NC-27403","815 Milton St, Greensboro, NC 27403",815 Milton St,Greensboro,NC,37,27403,Guilford,81,36.064575,-79.825424,Multi-Family,7841.0,Active,412000,Standard,2025-09-19T00:00:00.000Z,2025-09-20T00:00:00.000Z,2026-04-26T10:19:51.664Z,220,TriadMLS,1195919.0,"{'2025-09-19': {'event': 'Sale Listing', 'price': 412000, 'listingType': 'Standard', 'listedDate': '2025-09-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 220}}",4.0,4.5,2563.0,1905.0,0
"3642-Morris-Farm-Dr,-Apt-3A,-Greensboro,-NC-27409","3642 Morris Farm Dr, Apt 3A, Greensboro, NC 27409",3642 Morris Farm Dr,Greensboro,NC,37,27409,Guilford,81,36.041779,-79.938909,Condo,436.0,Active,175000,Standard,2025-09-19T00:00:00.000Z,2022-06-28T12:55:14.449Z,2026-04-26T10:19:51.657Z,220,TriadMLS,1195757.0,"{'2025-09-19': {'event': 'Sale Listing', 'price': 175000, 'listingType': 'Standard', 'listedDate': '2025-09-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 220}}",2.0,2.0,986.0,1996.0,1
"526-Ashland-Dr,-Greensboro,-NC-27403","526 Ashland Dr, Greensboro, NC 27403",526 Ashland Dr,Greensboro,NC,37,27403,Guilford,81,36.067177,-79.844182,Single Family,13068.0,Active,275000,Standard,2025-09-22T00:00:00.000Z,2025-09-23T00:00:00.000Z,2026-04-26T10:19:51.650Z,217,TriadMLS,1196519.0,"{'2025-09-22': {'event': 'Sale Listing', 'price': 275000, 'listingType': 'Standard', 'listedDate': '2025-09-22T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 217}}",3.0,2.0,1931.0,1949.0,0
"3701-E-Lee-St,-Greensboro,-NC-27406","3701 E Lee St, Greensboro, NC 27406",3701 E Lee St,Greensboro,NC,37,27406,Guilford,81,36.040999,-79.723925,Single Family,48352.0,Active,350000,Standard,2025-09-17T00:00:00.000Z,2022-11-03T09:44:41.903Z,2026-04-26T10:19:51.647Z,222,TriadMLS,1194504.0,"{'2025-09-17': {'event': 'Sale Listing', 'price': 350000, 'listingType': 'Standard', 'listedDate': '2025-09-17T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 222}}",3.0,2.0,1892.0,2000.0,0
"23-Ryan-Nicole-Ln,-Greensboro,-NC-27407","23 Ryan Nicole Ln, Greensboro, NC 27407",23 Ryan Nicole Ln,Greensboro,NC,37,27407,Guilford,81,36.050341,-79.895226,Townhouse,131.0,Active,209900,Standard,2025-09-27T00:00:00.000Z,2025-09-28T00:00:00.000Z,2026-04-26T10:19:51.645Z,212,TriadMLS,1197058.0,"{'2025-09-27': {'event': 'Sale Listing', 'price': 209900, 'listingType': 'Standard', 'listedDate': '2025-09-27T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 212}}",3.0,2.5,1280.0,2002.0,1
"1203-Vance-St,-Greensboro,-NC-27406","1203 Vance St, Greensboro, NC 27406",1203 Vance St,Greensboro,NC,37,27406,Guilford,81,36.056123,-79.788446,Single Family,7405.0,Active,182440,Standard,2025-09-26T00:00:00.000Z,2022-10-11T10:01:56.281Z,2026-04-26T10:19:51.644Z,213,TriadMLS,1197008.0,"{'2025-09-26': {'event': 'Sale Listing', 'price': 182440, 'listingType': 'Standard', 'listedDate': '2025-09-26T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 213}}",3.0,1.5,1440.0,1925.0,0
"360-S-Elm-St,-Apt-204,-Greensboro,-NC-27401","360 S Elm St, Apt 204, Greensboro, NC 27401",360 S Elm St,Greensboro,NC,37,27401,Guilford,81,36.068118,-79.79101,Condo,436.0,Active,169900,Standard,2025-09-26T00:00:00.000Z,2021-09-10T09:32:44.359Z,2026-04-26T10:19:51.641Z,213,TriadMLS,1196979.0,"{'2025-09-26': {'event': 'Sale Listing', 'price': 169900, 'listingType': 'Standard', 'listedDate': '2025-09-26T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 213}}",1.0,1.0,1043.0,2005.0,1
"3419-Derbywood-Dr,-Greensboro,-NC-27410","3419 Derbywood Dr, Greensboro, NC 27410",3419 Derbywood Dr,Greensboro,NC,37,27410,Guilford,81,36.148351,-79.865626,Single Family,11761.0,Active,310000,Standard,2025-09-26T00:00:00.000Z,2024-09-14T00:00:00.000Z,2026-04-26T10:19:51.632Z,213,TriadMLS,1197162.0,"{'2024-09-13': {'event': 'Sale Listing', 'price': 329900, 'listingType': 'Standard', 'listedDate': '2024-09-13T00:00:00.000Z', 'removedDate': '2025-01-11T00:00:00.000Z', 'daysOnMarket': 120}, '2025-09-26': {'event': 'Sale Listing', 'price': 310000, 'listingType': 'Standard', 'listedDate': '2025-09-26T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 213}}",3.0,2.0,1372.0,1996.0,1
"36-Josephine-Cir,-Greensboro,-NC-27410","36 Josephine Cir, Greensboro, NC 27410",36 Josephine Cir,Greensboro,NC,37,27410,Guilford,81,36.091857,-79.907769,Townhouse,1742.0,Active,260000,Standard,2025-09-25T00:00:00.000Z,2024-08-02T00:00:00.000Z,2026-04-26T10:19:51.631Z,214,TriadMLS,1196837.0,"{'2024-08-02': {'event': 'Sale Listing', 'price': 299900, 'listingType': 'Standard', 'listedDate': '2024-08-02T00:00:00.000Z', 'removedDate': '2025-08-01T00:00:00.000Z', 'daysOnMarket': 364}, '2025-09-25': {'event': 'Sale Listing', 'price': 260000, 'listingType': 'Standard', 'listedDate': '2025-09-25T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 214}}",2.0,2.5,1633.0,2002.0,1
"5809-Carriage-Ln,-Greensboro,-NC-27410","5809 Carriage Ln, Greensboro, NC 27410",5809 Carriage Ln,Greensboro,NC,37,27410,Guilford,81,36.096405,-79.91132,Single Family,18731.0,Active,370000,Standard,2025-10-21T00:00:00.000Z,2025-10-22T00:00:00.000Z,2026-04-26T10:19:51.628Z,188,TriadMLS,1199612.0,"{'2025-10-21': {'event': 'Sale Listing', 'price': 370000, 'listingType': 'Standard', 'listedDate': '2025-10-21T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 188}}",4.0,3.0,2021.0,1975.0,0
"3722-Martin-Ave,-Greensboro,-NC-27405","3722 Martin Ave, Greensboro, NC 27405",3722 Martin Ave,Greensboro,NC,37,27405,Guilford,81,36.129707,-79.754062,Single Family,60984.0,Active,199900,Standard,2025-10-28T00:00:00.000Z,2025-10-29T00:00:00.000Z,2026-04-26T10:19:51.628Z,181,TriadMLS,1200011.0,"{'2025-10-28': {'event': 'Sale Listing', 'price': 199900, 'listingType': 'Standard', 'listedDate': '2025-10-28T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 181}}",2.0,1.0,1420.0,1947.0,0
"3520-Wilcox-Ct,-Greensboro,-NC-27405","3520 Wilcox Ct, Greensboro, NC 27405",3520 Wilcox Ct,Greensboro,NC,37,27405,Guilford,81,36.127287,-79.749839,Single Family,6970.0,Active,362561,New Construction,2025-10-01T00:00:00.000Z,2025-10-02T00:00:00.000Z,2026-04-26T10:19:51.627Z,208,TriadMLS,1197685.0,"{'2025-10-01': {'event': 'Sale Listing', 'price': 362561, 'listingType': 'New Construction', 'listedDate': '2025-10-01T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 208}}",4.0,2.5,1980.0,2025.0,1
"1109-Westridge-Rd,-Greensboro,-NC-27410","1109 Westridge Rd, Greensboro, NC 27410",1109 Westridge Rd,Greensboro,NC,37,27410,Guilford,81,36.099789,-79.862075,Single Family,58806.0,Active,749900,Standard,2025-09-30T00:00:00.000Z,2025-10-01T00:00:00.000Z,2026-04-26T10:19:51.625Z,209,TriadMLS,1197467.0,"{'2025-09-30': {'event': 'Sale Listing', 'price': 749900, 'listingType': 'Standard', 'listedDate': '2025-09-30T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 209}}",4.0,3.0,3691.0,1978.0,0
"2-Saint-Augustine-Sq,-Greensboro,-NC-27408","2 Saint Augustine Sq, Greensboro, NC 27408",2 Saint Augustine Sq,Greensboro,NC,37,27408,Guilford,81,36.116559,-79.79321,Single Family,4356.0,Active,799000,Standard,2025-10-01T00:00:00.000Z,2023-01-21T10:32:46.508Z,2026-04-26T10:19:51.624Z,208,TriadMLS,1196193.0,"{'2025-10-01': {'event': 'Sale Listing', 'price': 799000, 'listingType': 'Standard', 'listedDate': '2025-10-01T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 208}}",4.0,3.0,3772.0,1983.0,1
"5302-Strasburg-Dr,-Greensboro,-NC-27407","5302 Strasburg Dr, Greensboro, NC 27407",5302 Strasburg Dr,Greensboro,NC,37,27407,Guilford,81,36.050862,-79.894996,Townhouse,1340.0,Active,209900,Standard,2025-10-23T00:00:00.000Z,2025-10-24T00:00:00.000Z,2026-04-26T10:19:51.624Z,186,TriadMLS,1199999.0,"{'2025-10-23': {'event': 'Sale Listing', 'price': 209900, 'listingType': 'Standard', 'listedDate': '2025-10-23T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 186}}",3.0,2.5,1280.0,2003.0,1
"1101-N-Elm-St,-Unit-802,-Greensboro,-NC-27401","1101 N Elm St, Unit 802, Greensboro, NC 27401",1101 N Elm St,Greensboro,NC,37,27401,Guilford,81,36.088774,-79.789727,Condo,436.0,Active,129900,Standard,2025-10-19T00:00:00.000Z,2025-10-22T00:00:00.000Z,2026-04-26T10:19:51.620Z,190,TriadMLS,1198249.0,"{'2025-10-19': {'event': 'Sale Listing', 'price': 129900, 'listingType': 'Standard', 'listedDate': '2025-10-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 190}}",3.0,2.0,1398.0,1963.0,1
"3522-Wilcox-Ct,-Greensboro,-NC-27405","3522 Wilcox Ct, Greensboro, NC 27405",3522 Wilcox Ct,Greensboro,NC,37,27405,Guilford,81,36.127471,-79.749841,Single Family,7841.0,Active,339525,New Construction,2025-10-01T00:00:00.000Z,2025-10-02T00:00:00.000Z,2026-04-26T10:19:51.618Z,208,TriadMLS,1197694.0,"{'2025-10-01': {'event': 'Sale Listing', 'price': 339525, 'listingType': 'New Construction', 'listedDate': '2025-10-01T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 208}}",4.0,2.5,1980.0,2025.0,1
"915-E-Bragg-St,-Greensboro,-NC-27406","915 E Bragg St, Greensboro, NC 27406",915 E Bragg St,Greensboro,NC,37,27406,Guilford,81,36.063643,-79.778042,Single Family,7841.0,Active,218000,Standard,2025-10-12T00:00:00.000Z,2025-10-13T00:00:00.000Z,2026-04-26T10:19:51.615Z,197,TriadMLS,1198834.0,"{'2025-10-12': {'event': 'Sale Listing', 'price': 218000, 'listingType': 'Standard', 'listedDate': '2025-10-12T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 197}}",3.0,2.0,1095.0,1953.0,0
"4228-Starmount-Dr,-Greensboro,-NC-27410","4228 Starmount Dr, Greensboro, NC 27410",4228 Starmount Dr,Greensboro,NC,37,27410,Guilford,81,36.082217,-79.859599,Single Family,24829.0,Active,775000,Standard,2025-10-27T00:00:00.000Z,2021-04-18T12:55:06.722Z,2026-04-26T10:19:51.614Z,182,TriadMLS,1200326.0,"{'2025-10-27': {'event': 'Sale Listing', 'price': 775000, 'listingType': 'Standard', 'listedDate': '2025-10-27T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 182}}",4.0,3.0,3056.0,1952.0,0
"2407-Four-Seasons-Blvd,-Greensboro,-NC-27407","2407 Four Seasons Blvd, Greensboro, NC 27407",2407 Four Seasons Blvd,Greensboro,NC,37,27407,Guilford,81,36.034454,-79.832151,Single Family,9583.0,Active,229000,Standard,2025-10-30T00:00:00.000Z,2025-10-31T00:00:00.000Z,2026-04-26T10:19:51.613Z,179,TriadMLS,1200456.0,"{'2025-10-30': {'event': 'Sale Listing', 'price': 229000, 'listingType': 'Standard', 'listedDate': '2025-10-30T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 179}}",3.0,1.5,1209.0,1965.0,0
"1510-Benjamin-Pkwy,-Apt-B,-Greensboro,-NC-27408","1510 Benjamin Pkwy, Apt B, Greensboro, NC 27408",1510 Benjamin Pkwy,Greensboro,NC,37,27408,Guilford,81,36.102735,-79.829593,Condo,436.0,Active,178000,Standard,2025-11-21T00:00:00.000Z,2023-07-20T00:00:00.000Z,2026-04-26T10:09:36.830Z,157,TriadMLS,1202818.0,"{'2025-11-21': {'event': 'Sale Listing', 'price': 178000, 'listingType': 'Standard', 'listedDate': '2025-11-21T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 157}}",2.0,2.0,1104.0,1973.0,1
"5103-Bodie-Ln,-Greensboro,-NC-27455","5103 Bodie Ln, Greensboro, NC 27455",5103 Bodie Ln,Greensboro,NC,37,27455,Guilford,81,36.160755,-79.810446,Single Family,10890.0,Active,774900,Standard,2025-11-01T00:00:00.000Z,2021-10-02T14:47:23.499Z,2026-04-26T10:09:36.827Z,177,TriadMLS,1200329.0,"{'2025-11-01': {'event': 'Sale Listing', 'price': 774900, 'listingType': 'Standard', 'listedDate': '2025-11-01T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 177}}",5.0,3.5,3716.0,2003.0,1
"18-Asher-Ln,-Greensboro,-NC-27455","18 Asher Ln, Greensboro, NC 27455",18 Asher Ln,Greensboro,NC,37,27455,Guilford,81,36.168272,-79.82848,Townhouse,,Active,639000,New Construction,2025-11-06T00:00:00.000Z,2025-11-07T00:00:00.000Z,2026-04-26T10:09:36.821Z,172,TriadMLS,1200875.0,"{'2025-11-06': {'event': 'Sale Listing', 'price': 639000, 'listingType': 'New Construction', 'listedDate': '2025-11-06T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 172}}",3.0,3.0,2319.0,2025.0,1
"6002-Still-Run-Dr,-Greensboro,-NC-27455","6002 Still Run Dr, Greensboro, NC 27455",6002 Still Run Dr,Greensboro,NC,37,27455,Guilford,81,36.166751,-79.805585,Single Family,46174.0,Active,875000,Standard,2025-11-07T00:00:00.000Z,2022-01-14T12:31:48.659Z,2026-04-26T10:09:36.819Z,171,TriadMLS,1201311.0,"{'2025-04-07': {'event': 'Sale Listing', 'price': 899000, 'listingType': 'Standard', 'listedDate': '2025-04-07T00:00:00.000Z', 'removedDate': '2025-09-24T00:00:00.000Z', 'daysOnMarket': 170}, '2025-11-07': {'event': 'Sale Listing', 'price': 875000, 'listingType': 'Standard', 'listedDate': '2025-11-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 171}}",4.0,4.5,5603.0,1995.0,1
"919-Eagle-Rd,-Greensboro,-NC-27407","919 Eagle Rd, Greensboro, NC 27407",919 Eagle Rd,Greensboro,NC,37,27407,Guilford,81,36.046316,-79.891398,Townhouse,4356.0,Active,324900,Standard,2025-11-09T00:00:00.000Z,2022-07-06T13:52:45.998Z,2026-04-26T10:09:36.816Z,169,TriadMLS,1201649.0,"{'2025-11-09': {'event': 'Sale Listing', 'price': 324900, 'listingType': 'Standard', 'listedDate': '2025-11-09T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 169}}",2.0,2.0,1615.0,2004.0,1
"4431-Baylor-St,-Greensboro,-NC-27455","4431 Baylor St, Greensboro, NC 27455",4431 Baylor St,Greensboro,NC,37,27455,Guilford,81,36.132662,-79.806201,Townhouse,871.0,Active,269900,Standard,2025-11-11T00:00:00.000Z,2024-05-27T00:00:00.000Z,2026-04-26T10:09:36.814Z,167,TriadMLS,1200574.0,"{'2025-11-11': {'event': 'Sale Listing', 'price': 269900, 'listingType': 'Standard', 'listedDate': '2025-11-11T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 167}}",2.0,3.0,1990.0,2004.0,1
"201-N-Elm-St,-Ste-1404,-Greensboro,-NC-27401","201 N Elm St, Ste 1404, Greensboro, NC 27401",201 N Elm St,Greensboro,NC,37,27401,Guilford,81,36.07374,-79.790572,Condo,436.0,Active,276000,Standard,2025-11-11T00:00:00.000Z,2024-05-23T00:00:00.000Z,2026-04-26T10:09:36.813Z,167,TriadMLS,1201772.0,"{'2024-05-22': {'event': 'Sale Listing', 'price': 385000, 'listingType': 'Standard', 'listedDate': '2024-05-22T00:00:00.000Z', 'removedDate': '2024-12-02T00:00:00.000Z', 'daysOnMarket': 194}, '2024-12-08': {'event': 'Sale Listing', 'price': 385000, 'listingType': 'Standard', 'listedDate': '2024-12-08T00:00:00.000Z', 'removedDate': '2025-05-31T00:00:00.000Z', 'daysOnMarket': 174}, '2025-11-11': {'event': 'Sale Listing', 'price': 276000, 'listingType': 'Standard', 'listedDate': '2025-11-11T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 167}}",2.0,2.0,1024.0,2009.0,1
"1210-Jefferson-Rd,-Greensboro,-NC-27410","1210 Jefferson Rd, Greensboro, NC 27410",1210 Jefferson Rd,Greensboro,NC,37,27410,Guilford,81,36.109701,-79.867711,Single Family,61855.0,Active,435000,Standard,2025-11-12T00:00:00.000Z,2025-11-13T00:00:00.000Z,2026-04-26T10:09:36.809Z,166,TriadMLS,1201816.0,"{'2025-11-12': {'event': 'Sale Listing', 'price': 435000, 'listingType': 'Standard', 'listedDate': '2025-11-12T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 166}}",4.0,3.0,3251.0,1967.0,0
"1205-E-Washington-St,-Greensboro,-NC-27401","1205 E Washington St, Greensboro, NC 27401",1205 E Washington St,Greensboro,NC,37,27401,Guilford,81,36.069252,-79.772787,Single Family,7405.0,Active,160000,Standard,2025-11-12T00:00:00.000Z,2021-02-05T07:20:25.142Z,2026-04-26T10:09:36.808Z,166,TriadMLS,1202006.0,"{'2025-11-12': {'event': 'Sale Listing', 'price': 160000, 'listingType': 'Standard', 'listedDate': '2025-11-12T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 166}}",3.0,2.0,1310.0,1935.0,0
"3725-Carol-Oferrell-Ct,-Greensboro,-NC-27405","3725 Carol Oferrell Ct, Greensboro, NC 27405",3725 Carol Oferrell Ct,Greensboro,NC,37,27405,Guilford,81,36.082729,-79.728262,Single Family,6534.0,Active,282500,New Construction,2025-11-13T00:00:00.000Z,2025-11-14T00:00:00.000Z,2026-04-26T10:09:36.805Z,165,TriadMLS,1201996.0,"{'2025-11-13': {'event': 'Sale Listing', 'price': 282500, 'listingType': 'New Construction', 'listedDate': '2025-11-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 165}}",4.0,2.5,1767.0,2026.0,1
"2874-Fleming-Rd,-Greensboro,-NC-27410","2874 Fleming Rd, Greensboro, NC 27410",2874 Fleming Rd,Greensboro,NC,37,27410,Guilford,81,36.149283,-79.925571,Single Family,47045.0,Active,449000,Standard,2025-11-13T00:00:00.000Z,2021-02-11T13:35:30.118Z,2026-04-26T10:09:36.804Z,165,TriadMLS,1201725.0,"{'2025-11-13': {'event': 'Sale Listing', 'price': 449000, 'listingType': 'Standard', 'listedDate': '2025-11-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 165}}",3.0,2.5,2927.0,1985.0,0
"4503-Holland-Rd,-Greensboro,-NC-27405","4503 Holland Rd, Greensboro, NC 27405",4503 Holland Rd,Greensboro,NC,37,27405,Guilford,81,36.136894,-79.751761,Single Family,9583.0,Active,304000,New Construction,2025-11-13T00:00:00.000Z,2025-07-29T00:00:00.000Z,2026-04-26T10:09:36.804Z,165,TriadMLS,1201937.0,"{'2025-07-28': {'event': 'Sale Listing', 'price': 324000, 'listingType': 'New Construction', 'listedDate': '2025-07-28T00:00:00.000Z', 'removedDate': '2025-11-13T00:00:00.000Z', 'daysOnMarket': 108}, '2025-11-13': {'event': 'Sale Listing', 'price': 304000, 'listingType': 'New Construction', 'listedDate': '2025-11-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 165}}",3.0,2.5,1701.0,2025.0,0
"10-Dunnberry-Ct,-Greensboro,-NC-27455","10 Dunnberry Ct, Greensboro, NC 27455",10 Dunnberry Ct,Greensboro,NC,37,27455,Guilford,81,36.133539,-79.807767,Single Family,9148.0,Active,300000,Standard,2025-11-14T00:00:00.000Z,2020-10-07T11:02:08.201Z,2026-04-26T10:09:36.802Z,164,TriadMLS,1202167.0,"{'2025-11-14': {'event': 'Sale Listing', 'price': 300000, 'listingType': 'Standard', 'listedDate': '2025-11-14T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 164}}",3.0,3.0,1628.0,1987.0,1
"3698-Cotswold-Ave,-Greensboro,-NC-27410","3698 Cotswold Ave, Greensboro, NC 27410",3698 Cotswold Ave,Greensboro,NC,37,27410,Guilford,81,36.137657,-79.851906,Condo,,Active,164900,Standard,2025-11-14T00:00:00.000Z,2021-10-02T11:40:05.330Z,2026-04-26T10:09:36.801Z,164,TriadMLS,1202152.0,"{'2025-11-14': {'event': 'Sale Listing', 'price': 164900, 'listingType': 'Standard', 'listedDate': '2025-11-14T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 164}}",2.0,2.0,1108.0,2002.0,1
"2311-Fernwood-Dr,-Greensboro,-NC-27408","2311 Fernwood Dr, Greensboro, NC 27408",2311 Fernwood Dr,Greensboro,NC,37,27408,Guilford,81,36.099062,-79.821661,Single Family,16988.0,Active,399900,Standard,2025-11-14T00:00:00.000Z,2025-11-15T00:00:00.000Z,2026-04-26T10:09:36.800Z,164,TriadMLS,1202252.0,"{'2025-11-14': {'event': 'Sale Listing', 'price': 399900, 'listingType': 'Standard', 'listedDate': '2025-11-14T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 164}}",3.0,2.0,2225.0,1955.0,0
"1130-Broholmer-Ln,-Greensboro,-NC-27405","1130 Broholmer Ln, Greensboro, NC 27405",1130 Broholmer Ln,Greensboro,NC,37,27405,Guilford,81,36.187511,-79.68904,Townhouse,1742.0,Active,242000,New Construction,2025-11-18T00:00:00.000Z,2025-11-19T00:00:00.000Z,2026-04-26T10:09:36.793Z,160,TriadMLS,1202512.0,"{'2025-11-18': {'event': 'Sale Listing', 'price': 242000, 'listingType': 'New Construction', 'listedDate': '2025-11-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 160}}",3.0,2.5,1418.0,2025.0,1
"5083-Tower-Rd,-Greensboro,-NC-27410","5083 Tower Rd, Greensboro, NC 27410",5083 Tower Rd,Greensboro,NC,37,27410,Guilford,81,36.07637,-79.881177,Single Family,41382.0,Active,694900,Standard,2025-11-21T00:00:00.000Z,2025-11-21T00:00:00.000Z,2026-04-26T10:09:36.789Z,157,TriadMLS,1202734.0,"{'2025-11-21': {'event': 'Sale Listing', 'price': 694900, 'listingType': 'Standard', 'listedDate': '2025-11-21T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 157}}",4.0,3.0,2818.0,2021.0,0
"3792-Filton-Dr,-Greensboro,-NC-27406","3792 Filton Dr, Greensboro, NC 27406",3792 Filton Dr,Greensboro,NC,37,27406,Guilford,81,36.005695,-79.701214,Townhouse,3049.0,Active,335000,Standard,2025-11-21T00:00:00.000Z,2022-12-10T08:59:20.923Z,2026-04-26T10:09:36.788Z,157,TriadMLS,1202797.0,"{'2025-11-21': {'event': 'Sale Listing', 'price': 335000, 'listingType': 'Standard', 'listedDate': '2025-11-21T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 157}}",3.0,3.0,2418.0,2006.0,1
"3555-Cherry-Ln,-Greensboro,-NC-27405","3555 Cherry Ln, Greensboro, NC 27405",3555 Cherry Ln,Greensboro,NC,37,27405,Guilford,81,36.128301,-79.764163,Single Family,43996.0,Active,350000,Standard,2025-11-21T00:00:00.000Z,2024-10-04T00:00:00.000Z,2026-04-26T10:09:36.778Z,157,TriadMLS,1202893.0,"{'2024-10-03': {'event': 'Sale Listing', 'price': 184900, 'listingType': 'Standard', 'listedDate': '2024-10-03T00:00:00.000Z', 'removedDate': '2025-01-14T00:00:00.000Z', 'daysOnMarket': 103}, '2025-11-21': {'event': 'Sale Listing', 'price': 350000, 'listingType': 'Standard', 'listedDate': '2025-11-21T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 157}}",3.0,2.5,1954.0,1958.0,0
